INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,346.6,346.6,326,326.7,326.7,20,105.77,60800,12800,12-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,326.25,331.5,325,331.5,330.65,8,41.91,60800,0,13-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,331.6,335.95,329.4,333.5,333.5,10,53.2,62400,1600,15-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,338.7,340.75,335.45,340,338.65,37,199.24,92800,30400,16-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,340,340,325.5,327.15,327.15,16,84.21,94400,1600,19-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,330,333.85,326,328.3,328.3,179,941.1,251200,156800,20-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,328.95,329.45,325.6,326.95,326.95,339,1774.83,585600,334400,22-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,327.9,330.7,326.85,327.5,327.5,214,1125.1,715200,129600,23-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,329,333.9,328.8,332.25,332.25,325,1723.92,896000,180800,26-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,332.9,344.05,332.9,341.45,341.45,499,2705.68,1067200,171200,27-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,345,351,336.75,342.95,342.95,795,4357.32,1406400,339200,28-APR-2021,
FUTSTK,NAM-INDIA,27-May-2021,0,XX,345.35,349.7,338,344.2,344.2,740,4067.2,1736000,329600,29-APR-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,341,342.8,339.45,341,343.65,5,27.27,35200,1600,30-APR-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,336.9,337.15,334.3,337.15,340.5,6,32.19,36800,1600,03-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,338.5,338.5,336,336.6,336.6,4,21.57,40000,3200,04-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,336.5,336.5,334.95,335.85,340.85,5,26.83,46400,6400,05-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,337.15,344.05,337.15,343.05,343.05,13,70.94,48000,1600,06-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,350.7,350.7,344.2,349.2,349.2,22,122.56,56000,8000,07-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,353.25,353.25,347.45,348.45,348.45,12,67.09,65600,9600,10-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,346.7,348.65,346.7,347.95,347.95,9,50.02,72000,6400,11-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,345.55,347.55,342.2,343.5,343.5,15,82.62,75200,3200,12-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,342.8,343.95,337.45,339.95,339.95,14,76.15,92800,17600,14-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,339.95,347.75,339.95,344.6,344.6,21,115.83,104000,11200,17-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,346,351.6,346,347.6,347.6,37,206.12,123200,19200,18-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,352.45,354.2,348.4,350.3,350.3,36,201.82,139200,16000,19-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,351.55,354.35,346.85,347.15,347.15,43,240.72,172800,33600,20-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,350.95,352.8,348.15,349.2,349.2,133,744.12,268800,96000,21-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,348.25,350.75,345.25,349.3,349.3,248,1381.97,523200,254400,24-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,350,353.15,345,346,346,453,2525.55,766400,243200,25-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,345.95,348,344.45,346.7,346.7,184,1020.97,860800,94400,26-MAY-2021,
FUTSTK,NAM-INDIA,24-Jun-2021,0,XX,346.5,347.1,343.5,345.75,345.75,287,1586.59,1084800,224000,27-MAY-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,348.1,349.95,344.2,347.8,350.9,10,55.48,9600,1600,28-MAY-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,356.35,372.65,355.7,369.1,369.1,51,297.6,19200,9600,31-MAY-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,370.55,370.6,362.3,366.35,366.35,15,88.27,22400,3200,01-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,365.8,371.5,365.8,370.85,374.45,10,59.19,22400,0,02-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,372.6,372.6,365.35,365.35,370.15,7,41.24,25600,3200,03-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,365.95,369.4,364.45,369.4,369.4,12,70.26,30400,4800,04-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,370.55,383.2,369.85,374.7,374.7,37,223.22,46400,16000,07-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,374.85,378.5,371.5,374,374,24,143.96,54400,8000,08-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,375.3,380.45,368.7,370.95,370.95,25,149.44,64000,9600,09-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,371,385.35,371,381.4,381.4,90,548.19,108800,44800,10-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,382,382,374.8,376.05,376.05,27,162.69,132800,24000,11-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,370,376.05,367.1,375.1,375.1,10,59.46,136000,3200,14-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,374.55,376.3,372.85,374.9,374.9,30,179.72,161600,25600,15-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,374,374,368,368.25,368.25,58,343.26,188800,27200,16-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,367.05,368.25,360.75,361.75,361.75,135,787.75,288000,99200,17-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,370,370,352.75,358.3,358.3,199,1138.42,326400,38400,18-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,352.95,359.4,352.05,358.55,358.55,480,2741.83,841600,515200,21-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,360.15,363.95,358.1,359.35,359.35,691,3993.6,1382400,540800,22-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,359.35,360.5,354.55,359.4,359.4,540,3087.84,1598400,216000,23-JUN-2021,
FUTSTK,NAM-INDIA,29-Jul-2021,0,XX,359.35,361,354.65,360.05,360.05,797,4555.41,2142400,544000,24-JUN-2021,
FUTSTK,NAM-INDIA,26-Aug-2021,0,XX,363,367.2,363,365.6,365.6,7,40.94,30400,3200,25-JUN-2021,
FUTSTK,NAM-INDIA,26-Aug-2021,0,XX,365.6,370.35,365.5,369.2,370.45,7,41.16,28800,-1600,28-JUN-2021,
FUTSTK,NAM-INDIA,26-Aug-2021,0,XX,365.5,369,365.5,369,369.15,10,58.75,35200,6400,29-JUN-2021,
FUTSTK,NAM-INDIA,26-Aug-2021,0,XX,369.3,373.5,369.3,370.8,368.4,13,77.21,27200,-8000,30-JUN-2021,
FUTSTK,NAM-INDIA,26-Aug-2021,0,XX,372.1,374.8,372.1,374.35,374.35,4,23.93,28800,1600,01-JUL-2021,
FUTSTK,NAM-INDIA,26-Aug-2021,0,XX,372,374.5,372,374.5,374.5,4,23.89,28800,0,02-JUL-2021,
FUTSTK,NAM-INDIA,26-Aug-2021,0,XX,376.5,378.3,374.65,378.3,378.3,4,24.07,30400,1600,05-JUL-2021,
FUTSTK,NAM-INDIA,26-Aug-2021,0,XX,378.85,378.85,378.85,378.85,373.45,1,6.06,32000,1600,06-JUL-2021,
