Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty PSE,01-01-2016,3131.45,3155.05,3119.4,3151.05,19.5,.62,31006743,499.15,11.88,1.68,3.14
Nifty PSE,04-01-2016,3138.25,3172.25,3101.6,3110.5,-40.55,-1.29,43258127,686.67,11.73,1.66,3.18
Nifty PSE,05-01-2016,3127.95,3142.3,3106.7,3133.6,23.1,.74,80453949,953.76,11.82,1.67,3.16
Nifty PSE,06-01-2016,3134.85,3156.35,3109.5,3130.3,-3.3,-.11,52469191,1048.14,11.81,1.67,3.16
Nifty PSE,07-01-2016,3101.75,3101.75,3034.75,3038.9,-91.4,-2.92,57120819,1015.01,11.46,1.62,3.25
Nifty PSE,08-01-2016,3062.2,3078.05,3042.45,3071.15,32.25,1.06,43419129,860.74,11.58,1.64,3.22
Nifty PSE,11-01-2016,3044.2,3059.35,3021.3,3046.1,-25.05,-.82,49461471,856.29,11.49,1.62,3.25
Nifty PSE,12-01-2016,3051.65,3067.65,3032.7,3038.4,-7.7,-.25,39781916,828.97,11.46,1.62,3.25
Nifty PSE,13-01-2016,3058.75,3063.15,2975.3,3030.65,-7.75,-.26,57339620,936.15,11.43,1.62,3.26
Nifty PSE,14-01-2016,2995.8,3039.4,2972.55,3018.25,-12.4,-.41,44155537,778.01,11.38,1.61,3.28
Nifty PSE,15-01-2016,3030.2,3030.8,2947.5,2953.05,-65.2,-2.16,47181312,1004.01,11.14,1.57,3.35
Nifty PSE,18-01-2016,2940.7,2956.3,2878.65,2885.9,-67.15,-2.27,58605231,971.47,10.88,1.54,3.43
Nifty PSE,19-01-2016,2898.05,2912.3,2865.05,2892.95,7.05,.24,44358458,755.06,10.91,1.54,3.42
Nifty PSE,20-01-2016,2862.4,2862.4,2799.95,2833.7,-59.25,-2.05,59520138,1036.57,10.69,1.51,3.49
Nifty PSE,21-01-2016,2855.8,2871.75,2781.15,2787.1,-46.6,-1.64,62542715,1030.49,10.51,1.49,3.55
Nifty PSE,22-01-2016,2823.55,2881.9,2811.4,2874.5,87.4,3.14,54373415,989.82,10.84,1.53,3.44
Nifty PSE,25-01-2016,2900.2,2903.4,2862.4,2877.3,2.8,.1,40661134,736.32,10.85,1.53,3.44
Nifty PSE,27-01-2016,2885.25,2913.1,2865.45,2896.2,18.9,.66,56270775,1158.69,10.92,1.54,3.41
Nifty PSE,28-01-2016,2899.2,2927.65,2896.4,2916.55,20.35,.7,117018068,2090.12,10.93,1.55,3.39
Nifty PSE,29-01-2016,2922.6,2982.7,2922.6,2973.85,57.3,1.96,65263787,1284.44,11.14,1.59,3.32
Nifty PSE,01-02-2016,2983.85,2983.85,2947,2972.9,-.95,-.03,50162012,940.75,11.2,1.58,3.33
Nifty PSE,02-02-2016,2961.2,2967,2884.25,2892.4,-80.5,-2.71,69195161,988.2,10.9,1.54,3.42
Nifty PSE,03-02-2016,2860,2872.45,2825.75,2833.75,-58.65,-2.03,64038432,1035.1,10.68,1.51,3.49
Nifty PSE,04-02-2016,2863.7,2874.75,2825.7,2852,18.25,.64,53178544,1049.21,10.75,1.52,3.47
