Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
NIFTY Alpha Quality Low-Volatility 30,13-07-2017,-,-,-,8242.72,27.7,.34,67355670,3870.35,23.7,6.88,1.22
NIFTY Alpha Quality Low-Volatility 30,14-07-2017,-,-,-,8261.65,18.94,.23,53874867,3315.76,23.72,6.9,1.22
NIFTY Alpha Quality Low-Volatility 30,17-07-2017,-,-,-,8271.43,9.78,.12,53779782,2970.52,23.75,6.9,1.22
NIFTY Alpha Quality Low-Volatility 30,18-07-2017,-,-,-,8229.94,-41.49,-.5,187262149,6922.47,23.6,6.79,1.24
NIFTY Alpha Quality Low-Volatility 30,19-07-2017,-,-,-,8297.85,67.91,.83,84650203,4684.65,23.79,6.66,1.21
NIFTY Alpha Quality Low-Volatility 30,20-07-2017,-,-,-,8229.94,-67.91,-.82,48737305,2929.84,23.6,6.61,1.22
NIFTY Alpha Quality Low-Volatility 30,21-07-2017,-,-,-,8249.55,19.61,.24,44790229,3064.04,23.66,6.62,1.22
NIFTY Alpha Quality Low-Volatility 30,24-07-2017,-,-,-,8271.6,22.05,.27,49422926,3519.59,23.72,6.64,1.22
NIFTY Alpha Quality Low-Volatility 30,25-07-2017,-,-,-,8278.28,6.67,.08,43335690,3426.08,23.74,6.65,1.22
NIFTY Alpha Quality Low-Volatility 30,27-07-2017,-,-,-,8295.27,13.47,.16,74277646,5522.63,23.81,6.66,1.21
NIFTY Alpha Quality Low-Volatility 30,28-07-2017,-,-,-,8308.96,13.69,.16,55806028,3497.47,23.85,6.67,1.21
NIFTY Alpha Quality Low-Volatility 30,31-07-2017,-,-,-,8334.69,25.74,.31,57629708,3597.33,23.92,6.69,1.21
NIFTY Alpha Quality Low-Volatility 30,01-08-2017,-,-,-,8337.63,2.94,.04,58219467,4141.34,24.01,6.69,1.21
NIFTY Alpha Quality Low-Volatility 30,02-08-2017,-,-,-,8307.57,-30.06,-.36,41162688,2928.62,23.87,6.67,1.21
NIFTY Alpha Quality Low-Volatility 30,03-08-2017,-,-,-,8338.29,30.73,.37,64533225,3728.22,24.12,6.69,1.21
NIFTY Alpha Quality Low-Volatility 30,04-08-2017,-,-,-,8439.43,101.14,1.21,76408741,4386.48,24.43,6.78,1.19
NIFTY Alpha Quality Low-Volatility 30,07-08-2017,-,-,-,8516.62,77.19,.91,51157240,3514.67,24.66,6.84,1.18
