Index Name,Index Date,Open Index Value,High Index Value,Low Index Value,Closing Index Value,Points Change,Change(%),Volume,Turnover (Rs. Cr.),P/E,P/B,Div Yield
Nifty Aditya Birla Group,01-01-2016,-,-,-,3182.11,20.47,.65,4635086,151.13,32.13,2.16,.45
Nifty Aditya Birla Group,04-01-2016,-,-,-,3080.24,-101.87,-3.2,12401906,298.53,31.1,2.09,.46
Nifty Aditya Birla Group,05-01-2016,-,-,-,3104.29,24.05,.78,13224856,336.32,31.35,2.1,.46
Nifty Aditya Birla Group,06-01-2016,-,-,-,3085.59,-18.7,-.6,11462922,302.16,31.16,2.09,.46
Nifty Aditya Birla Group,07-01-2016,-,-,-,3024.08,-61.51,-1.99,12192415,311.09,30.54,2.05,.47
Nifty Aditya Birla Group,08-01-2016,-,-,-,3058.33,34.25,1.13,9590381,256.77,30.88,2.07,.46
Nifty Aditya Birla Group,11-01-2016,-,-,-,3039.68,-18.65,-.61,13858293,388.24,30.7,2.06,.47
Nifty Aditya Birla Group,12-01-2016,-,-,-,2963.5,-76.18,-2.51,10768076,269.29,29.93,2.01,.48
Nifty Aditya Birla Group,13-01-2016,-,-,-,2944.5,-19,-.64,14222496,478.95,29.73,2,.48
Nifty Aditya Birla Group,14-01-2016,-,-,-,2875.72,-68.78,-2.34,15722074,436.65,29.19,1.95,.49
Nifty Aditya Birla Group,15-01-2016,-,-,-,2820.34,-55.38,-1.93,11158474,355.62,28.63,1.91,.5
Nifty Aditya Birla Group,18-01-2016,-,-,-,2795.56,-24.78,-.88,12932956,473.22,28.38,1.9,.5
Nifty Aditya Birla Group,19-01-2016,-,-,-,2862.47,66.91,2.39,9592782,616.03,29.06,1.94,.49
Nifty Aditya Birla Group,20-01-2016,-,-,-,2836.1,-26.36,-.92,14046975,346.07,26.76,1.81,.52
Nifty Aditya Birla Group,21-01-2016,-,-,-,2847.76,11.66,.41,11665784,230.27,26.87,1.82,.52
Nifty Aditya Birla Group,22-01-2016,-,-,-,2825.96,-21.8,-.77,24117199,290.67,26.04,1.8,.52
Nifty Aditya Birla Group,25-01-2016,-,-,-,2842.77,16.8,.59,10521266,160.45,26.3,1.82,.52
